afterCorrection	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
protist_Zotu632	0.597826087	0.108695652	1.902173913	0	0	1.086956522	0.489130435	0	0	0.326086957	0.217391304	0	0.108695652	0.054347826	0	0.054347826	0.434782609	0	0.108695652	0.217391304	0	0	0	0	0.054347826	0	0.054347826	0	0.163043478	0	0	0	0	0	0.163043478	0	0.923913043	0	0	0	0.108695652	0	0.27173913	0	0.543478261	0.054347826	0	0	1.52173913	0	0.108695652	0	1.413043478	0.108695652	0.163043478	0	0	0.054347826	0	0	0.054347826	0	0.054347826	0.054347826	0	0	0	0	0	0.163043478	0	0	0.380434783	0.434782609	0	0.543478261	0.27173913	0.217391304	0.163043478	0.054347826	0.760869565	1.086956522	0	0.054347826	0	0.597826087	0.054347826	0	0.054347826	0.054347826	0.054347826	0	0.108695652	0.054347826	0	1.467391304	0.27173913	2.22826087	0	0	0.108695652	3.369565217	0	0	0.163043478	0.923913043	0
protist_Zotu93	0	0.543478261	0	5.326086957	0	0.054347826	0.108695652	0.054347826	0.27173913	0.163043478	1.630434783	2.717391304	0	0.163043478	0.217391304	2.826086957	0.108695652	0.054347826	0	2.608695652	0	0	0	33.09782609	0.108695652	0	0.108695652	4.184782609	0	0.163043478	0.054347826	0	0	0.108695652	0.543478261	5.434782609	0.054347826	0.163043478	0.163043478	0.760869565	0.054347826	0.217391304	0.217391304	4.782608696	0.108695652	0.27173913	0.27173913	0.27173913	0	0	0.108695652	2.065217391	0	0.054347826	0.380434783	1.032608696	0.217391304	0.217391304	0.054347826	0	0.543478261	0.108695652	0.054347826	0.434782609	0.760869565	0.163043478	5.815217391	0.597826087	0.054347826	0.163043478	0	3.206521739	0.326086957	0.489130435	4.565217391	2.391304348	0.760869565	0.054347826	8.586956522	1.630434783	0.97826087	0.597826087	2.608695652	1.25	0.27173913	2.826086957	2.608695652	0.489130435	0.923913043	0.434782609	2.717391304	2.608695652	0.543478261	0.923913043	2.282608696	12.44565217	1.52173913	0.054347826	0.923913043	5.326086957	0.923913043	0.054347826	0.27173913	13.9673913	1.739130435	0.054347826	6.793478261
protist_Zotu486	0.054347826	0	0.108695652	2.608695652	0	0.054347826	0.108695652	0	0	0	0.217391304	0.108695652	0	0	0.326086957	0	0	0	0.108695652	0.108695652	0.054347826	0	0.27173913	0.054347826	0.163043478	0	0.27173913	0.380434783	0.543478261	0	0.163043478	0	0.815217391	0	0.108695652	0.706521739	0	0	0.108695652	0.054347826	0	0	0	0	0.054347826	0	0.543478261	9.619565217	0.163043478	0	0	0.380434783	0.054347826	0	0	0.326086957	0	0	0.108695652	0	0.163043478	0.054347826	0.869565217	0.108695652	0	0.108695652	0	0.054347826	0.054347826	0	0.054347826	0	0.108695652	0.326086957	0.869565217	0	0	0.706521739	1.467391304	0	0.163043478	0.054347826	2.880434783	0.054347826	0.489130435	0	0.869565217	0	0.217391304	0	1.684782609	0.054347826	0	0.163043478	0.380434783	0	0	0.108695652	0.543478261	0	0	0.108695652	0.217391304	0.054347826	0	0	0
protist_Zotu471	0.108695652	0	0	0	0.27173913	0	0	0.108695652	0	0	0.163043478	0.108695652	0.054347826	0	0	0.27173913	0.706521739	0	0.054347826	0.706521739	0	0	0.163043478	0.054347826	0.217391304	0.054347826	1.304347826	0	0	0	0.923913043	0	0	0.054347826	0.326086957	0	0	0	0.054347826	0	0	0	0.217391304	0	0	0.054347826	0.108695652	0	0	0	0.054347826	0.217391304	0.054347826	0.054347826	0	0.217391304	0	0	0	0	0	0	0.054347826	0	0.163043478	0	0.489130435	0.108695652	0	0.163043478	0	1.304347826	0	0	0	0.217391304	0	0.108695652	0	0.543478261	0	0.108695652	0	1.684782609	0	2.282608696	0.054347826	1.739130435	0	0.27173913	0	0.923913043	0	0.706521739	0.054347826	4.076086957	0	0.054347826	0.815217391	1.141304348	0	0.380434783	0	11.30434783	0	0.163043478	2.065217391
protist_Zotu516	0.489130435	0	1.467391304	0	0.27173913	0	0.760869565	0	0.054347826	0	2.336956522	0	0.489130435	0	0.597826087	0	0.706521739	0.054347826	0.597826087	0	0.326086957	0	0.434782609	0.108695652	0.108695652	0.054347826	0.489130435	0	0.163043478	0.108695652	0.108695652	0	0.054347826	0.217391304	0.326086957	0	0	0.163043478	0.27173913	0	0.054347826	0.108695652	0.543478261	0	0	0.108695652	0.054347826	0	1.032608696	0.760869565	0.706521739	0	0.108695652	0.597826087	0.108695652	0.054347826	0.652173913	0.27173913	0	0	0	0	0.163043478	0.108695652	0.054347826	0.108695652	0.108695652	0	0.108695652	0.108695652	0	0	0	0.815217391	0.163043478	0	0	2.5	0.108695652	0	0	0.97826087	0	0	0	0.108695652	0.054347826	0	0	0.108695652	0	0.054347826	0	0.27173913	0	0.434782609	0	3.532608696	0	0.543478261	0	8.586956522	0	0.108695652	0.108695652	2.663043478	0
protist_Zotu466	0.163043478	0.108695652	2.554347826	0.163043478	0.326086957	0	0.326086957	0	0.108695652	0	1.032608696	0.380434783	0	0	0.543478261	0.163043478	0.108695652	0	0.27173913	0.27173913	0.108695652	0.054347826	0.163043478	0.054347826	0.815217391	0	0.97826087	0.108695652	0.27173913	0.108695652	2.445652174	0	0.543478261	0	1.467391304	0.108695652	0.108695652	0.054347826	0.163043478	0.054347826	0.054347826	0.054347826	0.652173913	0	0.054347826	0.054347826	0.434782609	0	0.434782609	0	0.163043478	0	0.27173913	0.217391304	0.054347826	0	0.760869565	0.108695652	0.054347826	0	0.489130435	0	0.326086957	0.054347826	1.032608696	2.880434783	0.217391304	0.380434783	0.27173913	0.217391304	0	0.706521739	0	0.108695652	0.489130435	0.217391304	0.054347826	0.489130435	0.217391304	0.217391304	0	1.25	0.326086957	0.869565217	0	0.27173913	0.054347826	1.141304348	0	0.108695652	0.054347826	0.163043478	0	0.815217391	0.108695652	1.032608696	0	0.163043478	0	0.163043478	0	0.163043478	0.054347826	3.804347826	0.054347826	0.163043478	2.119565217
protist_Zotu574	0.217391304	0.706521739	6.902173913	0.054347826	0.27173913	0.869565217	0.652173913	0	0	0.217391304	1.304347826	0	0	0.326086957	0.163043478	0	0.434782609	0.108695652	0.434782609	0	0	0.163043478	0.217391304	0	0.163043478	0.163043478	1.956521739	0.054347826	0.163043478	0.27173913	0.97826087	0	0	0.380434783	0.652173913	0	0	0.054347826	0.054347826	0	0	1.032608696	0.217391304	0	0	0.434782609	0.054347826	0.054347826	0.543478261	0.108695652	0.108695652	0	0.054347826	0.217391304	0	0	0	0.217391304	0.108695652	0	0	0	0.108695652	0.054347826	0	0.054347826	0.054347826	0	0.163043478	0.163043478	0	0	0.108695652	0.489130435	0	0.054347826	0.815217391	0.27173913	0	0	1.304347826	0.380434783	0	0	0.108695652	0.434782609	0	0	0.217391304	0.434782609	0	0	0.217391304	0.326086957	0	0.163043478	0.054347826	0.543478261	0.054347826	0.380434783	0.217391304	1.195652174	0.108695652	0.108695652	0	0.163043478	0
protist_Zotu494	0.108695652	0.434782609	3.423913043	0	0.054347826	0.108695652	0.054347826	0	0.054347826	0.489130435	0.597826087	0.054347826	0.054347826	0.054347826	0.108695652	0.380434783	0.108695652	0	0.434782609	0.380434783	0	0.108695652	0.217391304	0.326086957	0	0.054347826	1.304347826	0.054347826	0.054347826	0.108695652	3.043478261	0	0.163043478	0.054347826	2.391304348	0.543478261	0	0	0.380434783	0.163043478	0	0	0.054347826	0	0	0	0.434782609	0	0	0	0	0.108695652	0	0.108695652	0.108695652	0.108695652	0.108695652	0.27173913	0.054347826	0	0.054347826	0.054347826	0.054347826	1.413043478	0	0	0.489130435	0	0.434782609	0.217391304	0	0.217391304	0.489130435	0.054347826	0.217391304	0	0.489130435	0.760869565	0	0.217391304	1.467391304	0.108695652	0.163043478	0	1.902173913	0	0.326086957	0	2.336956522	0.27173913	0.380434783	0	1.467391304	0.054347826	0	0.217391304	0.163043478	0.217391304	0.054347826	0	0.054347826	0.597826087	0.326086957	0.217391304	0.054347826	0	0
protist_Zotu277	0	0	0	1.684782609	0.054347826	0	0.054347826	0.27173913	0	0	0.380434783	1.684782609	0	0	0	61.25	0.108695652	0	0	5.489130435	0	0.054347826	0	0.597826087	0.163043478	0	0.652173913	1.739130435	0	0	0.054347826	0	0	0	0.054347826	2.065217391	0	0	0.054347826	0.27173913	0	0	0	0.326086957	0	0	0	3.586956522	0.163043478	0	0	0	0.054347826	0.108695652	0	0	0	0	0	0	0.163043478	0	0	0.760869565	0	0.054347826	3.206521739	0	0	0	0.054347826	0	0	0.108695652	0.054347826	0.108695652	0	0	0.163043478	0.054347826	0	1.25	0	0	0.108695652	0	0.217391304	0.163043478	0	0.054347826	0.163043478	0.108695652	0	0	0.27173913	0.597826087	0	0	0.054347826	0.760869565	0	0.380434783	0	0.217391304	0	0	1.032608696
protist_Zotu141	0.27173913	0	0	0.27173913	0.163043478	0	0	0	0	0	0.054347826	0	0	0	0	0.163043478	0.054347826	0	0	1.902173913	0.27173913	0	0	1.793478261	0.652173913	0	0	0	0	0	0	0	0	0	0.217391304	0	0.380434783	0.054347826	0.054347826	0	0.217391304	0.054347826	0.163043478	178.3152174	0.434782609	0	0	0	0.163043478	0	0	1.413043478	1.52173913	0	0.054347826	0.217391304	0.054347826	0	0.054347826	0	0.489130435	0	0	0	0.489130435	0	0	0.054347826	0	0	0	0.380434783	0	0	0	1.141304348	0	0.054347826	0.108695652	0.108695652	0	0.054347826	0.217391304	0	0	0	0.489130435	0.869565217	0	0	0	0	0	0	0.27173913	1.032608696	0	0.054347826	0.108695652	0.97826087	0	0	0.054347826	0.217391304	0	0.054347826	0
protist_Zotu161	0.163043478	0.434782609	0.434782609	0.163043478	0.597826087	0.326086957	1.086956522	0.054347826	0	0.054347826	1.467391304	0.380434783	0.054347826	0	0.217391304	0.217391304	0.27173913	0.108695652	0.326086957	0.489130435	0.163043478	0.054347826	0.27173913	1.413043478	0.163043478	0.108695652	4.293478261	0.217391304	0.108695652	0	2.934782609	0	0.163043478	0.108695652	6.467391304	1.739130435	0	0.108695652	0.326086957	0.054347826	0	0.108695652	1.304347826	0.326086957	0	0	0.869565217	0	0.163043478	0	0.054347826	0.217391304	0.652173913	0.163043478	0.163043478	0.054347826	0.489130435	0	0	0	0	0	0.27173913	0	0	0.108695652	0.543478261	0	0	0.108695652	13.5326087	1.467391304	0.163043478	0.217391304	0.27173913	0.27173913	0.054347826	0.108695652	0.869565217	0.27173913	0	0.869565217	0.434782609	0.054347826	0	0.27173913	0.217391304	0.054347826	0.054347826	0.380434783	0.108695652	7.5	0	0.597826087	0	1.52173913	0	0.597826087	0	0.760869565	0	2.065217391	0	3.369565217	0	1.630434783	0.489130435
protist_Zotu183	0.163043478	0.380434783	0	0.054347826	0	0.380434783	0.326086957	0.543478261	0.217391304	0.652173913	0	0.108695652	0	0.27173913	0.108695652	0	0.217391304	0.108695652	0.108695652	0.27173913	0.217391304	0.163043478	0.054347826	0.217391304	3.315217391	0.054347826	0	0.163043478	1.25	0.163043478	0.108695652	0	1.956521739	0.108695652	0	0.217391304	0.489130435	0.054347826	0.217391304	0.217391304	2.119565217	0.108695652	0	1.847826087	0.543478261	0	0.163043478	0.217391304	0	0	0.108695652	0.760869565	0.217391304	0	0.054347826	0.217391304	1.684782609	0.163043478	0.108695652	0	0	0	0	0	0.652173913	0	1.52173913	0.163043478	0.108695652	0.108695652	0	0	0.815217391	0	0.923913043	0.217391304	1.467391304	0	1.141304348	0.217391304	1.847826087	0.108695652	0.706521739	0	0.108695652	0	1.25	0	0.326086957	0.217391304	0.489130435	0	0.217391304	0.326086957	0.652173913	0	0.108695652	0.054347826	2.065217391	0.108695652	0.163043478	0	2.445652174	0	0	0	22.39130435
protist_Zotu467	0.217391304	0	0	0.380434783	0.054347826	0	0	0	0.108695652	0	0.108695652	0.054347826	0.163043478	0	0	0.326086957	0.163043478	0	0	0.815217391	0.380434783	0	0	0	0.326086957	0	0.380434783	0	0.434782609	0	0.108695652	0	0.27173913	0	0.108695652	0	0.054347826	0	0.163043478	0	0.108695652	0.054347826	0.108695652	0	0	0	0	0	0.054347826	0	0	0.27173913	0.108695652	0.054347826	0.054347826	0.163043478	0.326086957	0	0.27173913	17.82608696	0.326086957	0	0.054347826	0	0.054347826	0.163043478	0.597826087	0	0	0.543478261	0	1.467391304	0	0.97826087	0.108695652	1.032608696	0	0	0.108695652	0.380434783	0	0.108695652	0.108695652	0	0	0	0.054347826	0.054347826	0	0.054347826	0	6.847826087	0	0.27173913	0.108695652	4.673913043	0	0.163043478	0.326086957	2.934782609	0	0.489130435	0.108695652	10.32608696	0	0.054347826	0.706521739
protist_Zotu338	0.27173913	0.054347826	12.2826087	0.326086957	0.27173913	0	4.347826087	0	0.380434783	0.27173913	2.554347826	0.217391304	0.380434783	0	1.032608696	0.217391304	0.869565217	0.054347826	0.489130435	1.847826087	0	0.054347826	0.597826087	1.52173913	0.706521739	0.163043478	0.652173913	0.054347826	0.108695652	0	0.108695652	0	0	0.27173913	0.434782609	1.141304348	0	0	0.054347826	0	0.054347826	0.108695652	0.380434783	0.108695652	0	0	0.054347826	0	0.489130435	0.054347826	0.108695652	0.326086957	0.27173913	0.163043478	0.217391304	0.108695652	0	0.054347826	0.326086957	0	0.108695652	0	0.163043478	0.217391304	0	0.27173913	0.054347826	0.163043478	0	0.217391304	0.054347826	1.141304348	0	6.086956522	0.27173913	1.25	0.217391304	6.086956522	1.032608696	0.815217391	0.054347826	4.619565217	0.760869565	0.652173913	0	2.5	0.217391304	0	0	2.010869565	0.434782609	0.163043478	0	3.641304348	0.760869565	0.163043478	0	0.543478261	0.163043478	0.054347826	0	1.195652174	0.326086957	0	0.163043478	5.706521739	0.054347826
protist_Zotu367	0	0	0.054347826	3.369565217	0	0	0.054347826	5.217391304	0.054347826	0	0	1.413043478	0	0	0	0.054347826	0.108695652	0	0	2.173913043	0.054347826	0	0	0.489130435	0.054347826	0	0.054347826	2.554347826	0	0	0	0	0	0	0	0.869565217	0	0	0	1.684782609	0	0	0	1.793478261	0	0	0.054347826	16.95652174	0	0	0	0.869565217	0	0	0	0.597826087	0.054347826	0	0	0	0.108695652	0	0	0.760869565	0.108695652	0	1.086956522	0.108695652	0	0.054347826	0	0.163043478	0	0.489130435	0.706521739	0.054347826	0	0	0.597826087	0.054347826	0	0	1.141304348	1.032608696	0.489130435	0	0.163043478	1.25	0.054347826	0.054347826	0.489130435	6.576086957	0	0	0.054347826	0.217391304	0	0	0.652173913	0.108695652	0	0	0	0.054347826	0	0	0
protist_Zotu297	0.380434783	1.413043478	0	0	0.054347826	0.543478261	0.706521739	1.52173913	0	0.326086957	0.326086957	1.630434783	0	0.869565217	1.195652174	0	0.163043478	0.326086957	0.27173913	0	0.380434783	2.717391304	0.163043478	0	0.489130435	0.489130435	0.760869565	0.489130435	0.489130435	0.597826087	0.27173913	0	1.195652174	1.902173913	0.326086957	0	0	0.706521739	0.054347826	0	0.054347826	2.119565217	0.108695652	0	0.054347826	2.663043478	0	1.902173913	0.434782609	6.086956522	0.163043478	0.054347826	0	6.847826087	0.054347826	0	0.054347826	2.608695652	0.217391304	0	0.27173913	0	0.217391304	0.163043478	0.652173913	0	0.380434783	0.27173913	4.347826087	0.434782609	0	0.054347826	0.380434783	0.054347826	0	0.97826087	0.815217391	0.217391304	0.108695652	0.108695652	0.97826087	0.27173913	0	1.467391304	0.163043478	1.413043478	0	0.597826087	0.597826087	0.97826087	0	0	0.326086957	0.815217391	0	0	0.923913043	0.489130435	0.217391304	0.27173913	0.27173913	0.434782609	0.217391304	0.217391304	0.923913043	0	0.163043478
protist_Zotu116	0	0	0	0	0.163043478	0	0	0	0	0	0	0	0	0	0	62.66304348	0.163043478	0	0	4.836956522	0	0.054347826	0	0.217391304	2.119565217	0	0.27173913	0	0	0	0	0	0.217391304	0	0	0.054347826	0.163043478	0	0.108695652	0.108695652	0.652173913	0	0	0.108695652	0.108695652	0	0.054347826	0.27173913	0	0	0	0.217391304	0.108695652	0	0	4.782608696	0.326086957	0	0	0	0.326086957	0.108695652	0.054347826	0	0.326086957	0.217391304	0.108695652	0.869565217	0	0	0	0.054347826	0	0	11.57608696	0.108695652	0	0	16.90217391	0.489130435	0	1.141304348	23.75	0.108695652	0	0.163043478	33.15217391	0.163043478	0	1.141304348	18.64130435	0	0	0.869565217	15.76086957	0.434782609	0	0	33.09782609	0.380434783	0	0	27.60869565	0.217391304	0	0	0.97826087
protist_Zotu171	0.27173913	7.77173913	0.326086957	7.065217391	0	4.184782609	0.27173913	0.97826087	0	7.663043478	0.217391304	0.652173913	0.054347826	7.119565217	0.543478261	0.054347826	0.108695652	2.065217391	0.815217391	2.336956522	0.326086957	4.184782609	0.326086957	1.195652174	0.054347826	1.086956522	0.27173913	1.684782609	0.108695652	1.793478261	0	0	0.163043478	3.206521739	0	0.706521739	0	0.217391304	0	0.217391304	0	1.304347826	0.054347826	0	0.27173913	1.467391304	0	0.27173913	0.108695652	7.934782609	0.163043478	0	0	3.206521739	0.054347826	0.108695652	0.054347826	2.445652174	0.108695652	0	0	5.489130435	0.326086957	0.652173913	0.108695652	0.489130435	0.380434783	0	1.902173913	0.163043478	0.054347826	0	0.923913043	0.434782609	1.141304348	0	2.554347826	0.108695652	1.195652174	0	4.184782609	0	1.52173913	0	0.869565217	0.054347826	0.652173913	0	0.380434783	0.054347826	1.956521739	0.27173913	0.815217391	0.054347826	0.815217391	0.380434783	0.815217391	0.760869565	4.945652174	0.489130435	0.597826087	0.434782609	7.5	0.326086957	0.869565217	0.163043478	2.5
protist_Zotu179	0.543478261	0.108695652	5.217391304	2.445652174	0.434782609	0	1.032608696	0.597826087	0.054347826	0	2.934782609	2.5	0.054347826	0	0.543478261	0.760869565	1.141304348	0	0.27173913	1.25	0.27173913	0.054347826	0.108695652	2.826086957	2.880434783	0	5.434782609	5.108695652	0.760869565	0	6.847826087	0	2.22826087	0.163043478	8.315217391	4.619565217	1.684782609	0.108695652	0.652173913	3.858695652	6.304347826	0.163043478	1.358695652	0.543478261	4.239130435	0.054347826	1.52173913	4.184782609	1.902173913	0	0.108695652	12.2826087	3.260869565	0.326086957	0.054347826	4.782608696	6.902173913	0.054347826	0.054347826	11.25	2.880434783	0	0	3.315217391	1.793478261	0.108695652	0.597826087	1.956521739	0	0.815217391	0.434782609	1.141304348	0	2.065217391	7.445652174	1.25	0.108695652	0.434782609	8.913043478	1.793478261	0.054347826	1.739130435	7.336956522	1.413043478	0.326086957	6.25	8.315217391	2.282608696	0	5	10.48913043	1.304347826	0	3.260869565	5.869565217	0.27173913	0	0.97826087	0.652173913	0.380434783	0	1.141304348	2.119565217	1.25	0	1.684782609	0.489130435
protist_Zotu218	0.054347826	0	0	3.913043478	0.054347826	0	0	0.217391304	0.163043478	0	0.054347826	1.467391304	0	0	0.054347826	42.7173913	0.054347826	0	0	4.02173913	0.054347826	0.108695652	0	2.282608696	0.054347826	0	0.054347826	3.097826087	0	0	0.054347826	0	0.054347826	0	0.054347826	1.576086957	0.326086957	0	0	0.326086957	0	0.054347826	0.108695652	1.413043478	0.054347826	0.163043478	0.108695652	8.260869565	0	0	0.054347826	0.97826087	0	0	0.108695652	0.489130435	0	0	0.054347826	0.489130435	0.054347826	0	0	0.326086957	0.108695652	0.054347826	0.869565217	0.163043478	0	0	0	4.402173913	0	0.163043478	0.923913043	2.717391304	0	0.543478261	0.597826087	1.032608696	0	0.815217391	0.380434783	0.923913043	0.217391304	0.27173913	0.163043478	2.880434783	0	0.489130435	0.380434783	0.706521739	0	0.108695652	0.27173913	2.22826087	0	0	0.326086957	2.336956522	0	0.054347826	0.815217391	6.413043478	0	0	3.097826087
protist_Zotu472	0.27173913	0	0	0	0	0	0.760869565	0	0	0	0.923913043	0.163043478	0	0	0	0.054347826	0	0	0	0.434782609	0.054347826	0	0	0	0.054347826	0	0.543478261	0.326086957	0	0	0	0	0	0	0	0.108695652	0	0	0	0.108695652	0	0	0	0	0	0.054347826	0	0	0.27173913	0	0	0	0	0.869565217	0	0	0	0	0	0	0	0	0	0	0	0	0.27173913	0	0	0	0	1.195652174	0	0	0	0.652173913	0	0	0	0.27173913	0	0.326086957	0	0	0	0.163043478	0.597826087	0	0	0.054347826	0	0	0	0	0	1.195652174	0	0.923913043	0	1.52173913	0	13.85869565	0	5.923913043	0	0.108695652	0.054347826
protist_Zotu128	1.956521739	0	4.782608696	1.086956522	0.706521739	0	1.52173913	2.119565217	0.97826087	0.054347826	2.5	3.097826087	1.086956522	0	1.358695652	0.217391304	1.467391304	0.054347826	1.086956522	6.902173913	1.793478261	0.706521739	0.434782609	0.706521739	3.260869565	0.054347826	1.032608696	3.260869565	2.010869565	0.054347826	1.467391304	0	3.586956522	0.489130435	1.684782609	1.304347826	0.706521739	0.054347826	0.706521739	7.5	2.391304348	0.652173913	0.27173913	10.32608696	1.630434783	0.217391304	0.217391304	0.217391304	0.815217391	0.054347826	0.652173913	1.847826087	1.25	0.489130435	0.97826087	1.956521739	1.086956522	0.054347826	0.706521739	0	1.847826087	0.217391304	0.434782609	5.652173913	0.706521739	0.326086957	4.565217391	1.032608696	0	1.358695652	3.804347826	1.358695652	0	4.130434783	2.5	2.22826087	0.108695652	5	3.967391304	0.97826087	0.108695652	7.173913043	3.423913043	1.141304348	0.054347826	2.173913043	1.902173913	0.543478261	0.054347826	1.52173913	2.77173913	0.326086957	0.217391304	1.032608696	1.467391304	0.815217391	0	1.413043478	2.5	1.52173913	0	0.923913043	8.913043478	1.304347826	0.108695652	0.652173913	9.782608696
protist_Zotu15	6.413043478	9.02173913	45.48913043	104.2934783	3.586956522	6.684782609	7.77173913	201.8478261	8.369565217	9.402173913	24.7826087	96.14130435	8.641304348	4.619565217	18.15217391	74.56521739	12.01086957	2.336956522	21.14130435	24.18478261	3.369565217	1.467391304	8.47826087	65.43478261	11.95652174	3.695652174	10.05434783	49.94565217	3.695652174	2.934782609	3.858695652	0	1.576086957	4.456521739	6.739130435	38.69565217	3.586956522	1.141304348	2.826086957	72.2826087	3.315217391	1.739130435	3.532608696	137.5543478	2.608695652	1.793478261	5	57.5	7.336956522	0.27173913	7.336956522	6.086956522	2.934782609	7.391304348	9.076086957	32.2826087	4.02173913	5.706521739	10.16304348	23.80434783	7.717391304	2.173913043	5.27173913	56.30434783	4.782608696	6.032608696	26.95652174	5.597826087	3.47826087	7.717391304	12.2826087	12.06521739	6.25	80.2173913	98.64130435	9.945652174	14.45652174	27.7173913	84.34782609	6.52173913	10.16304348	43.04347826	60.97826087	10.92391304	7.934782609	13.42391304	48.31521739	2.880434783	2.880434783	9.347826087	48.36956522	19.94565217	2.717391304	9.891304348	31.25	6.630434783	4.619565217	4.293478261	57.11956522	7.065217391	1.956521739	4.293478261	71.19565217	4.782608696	5.163043478	5.706521739	49.72826087
protist_Zotu151	1.141304348	0.217391304	14.61956522	3.858695652	0.108695652	0.163043478	4.130434783	13.20652174	1.195652174	2.065217391	3.315217391	4.782608696	0.760869565	0.163043478	1.630434783	0.163043478	0.97826087	0	1.467391304	0.27173913	0.706521739	0.108695652	0.923913043	2.826086957	1.576086957	0.489130435	0.97826087	2.119565217	0.434782609	0.543478261	0.217391304	0	0.163043478	0.163043478	0.434782609	0.869565217	0.815217391	0.108695652	0.27173913	1.739130435	0.652173913	0.217391304	0.27173913	3.206521739	0.923913043	0.108695652	0.054347826	2.010869565	0.97826087	0.054347826	0.434782609	0.923913043	0.434782609	1.304347826	1.902173913	2.22826087	0.706521739	0.706521739	1.086956522	0.054347826	1.684782609	0.054347826	0.869565217	0.869565217	1.630434783	0.380434783	0.706521739	1.576086957	0.054347826	0.97826087	0.434782609	2.010869565	0.163043478	6.25	8.097826087	2.5	0.326086957	4.782608696	11.25	0.815217391	0.108695652	4.402173913	4.239130435	5.869565217	0.217391304	2.989130435	3.532608696	1.902173913	0	1.52173913	6.358695652	14.61956522	0	1.684782609	2.880434783	0.652173913	0.163043478	0.380434783	2.77173913	0.27173913	0.108695652	0.923913043	2.663043478	0.163043478	0.380434783	0.163043478	1.956521739
protist_Zotu292	0.652173913	0	0.054347826	11.08695652	0.054347826	0	0.217391304	61.14130435	0.108695652	0	2.173913043	4.673913043	0.108695652	0	0.217391304	0.163043478	0.217391304	0	0.543478261	0.434782609	0.489130435	0.108695652	0.108695652	1.304347826	0.97826087	0	0.597826087	4.619565217	0.706521739	0	0.815217391	0	2.717391304	0.489130435	0.380434783	1.25	0.217391304	0.054347826	0.163043478	1.739130435	0.217391304	0.217391304	0.380434783	0.27173913	0.054347826	0.108695652	0.217391304	0.489130435	0.380434783	0	0.326086957	0.326086957	0.163043478	0.652173913	0.217391304	0.597826087	0.054347826	0	0.108695652	0	0.489130435	0.054347826	0.163043478	1.086956522	0.217391304	0.108695652	1.195652174	0.326086957	0	0.597826087	0.054347826	1.358695652	0	6.304347826	2.391304348	1.467391304	0	0.163043478	1.032608696	1.739130435	0	0.706521739	1.195652174	0.760869565	0	0.706521739	1.52173913	1.032608696	0	0.326086957	0.706521739	3.532608696	0	0.27173913	0.434782609	0.97826087	0	0.217391304	2.119565217	0.869565217	0	0.380434783	0.815217391	1.141304348	0	0.054347826	3.913043478
