allGfishSid	Sample	Value
id290	LTCC3May	38.11320755
id290	LTCC3Nov	9.811320755
id290	LTCMW1Aug	16.98113208
id290	LTCMW1Feb	331.3207548
id290	LTCMW1May	29.05660378
id290	LTCMW1Nov	13.96226415
id290	LTCMW2Aug	24.52830189
id290	LTCMW2Feb	362.6415094
id290	LTCMW2May	16.60377358
id290	LTCMW2Nov	8.679245283
id290	LTCMW3Aug	46.41509434
id290	LTCMW3Feb	393.9622641
id290	LTCMW3May	11.32075472
id290	LTCMW3Nov	31.69811321
id290	LTPC1Aug	18.86792453
id290	LTPC1Feb	355.4716981
id290	LTPC1May	23.01886792
id290	LTPC1Nov	10.94339623
id290	LTPC2Aug	43.01886792
id290	LTPC2May	24.90566038
id290	LTPC2Nov	2.264150943
id290	LTPC3Aug	58.49056604
id290	LTPC3Feb	255.8490566
id290	LTPC3May	13.20754717
id290	LTPC3Nov	0
id290	SKBlu1Aug	6.037735849
id290	SKBlu1Feb	81.50943396
id290	SKBlu1May	0
id290	SKBlu1Nov	23.39622642
id290	SKBlu2Aug	4.528301887
id290	SKBlu2Feb	56.2264151
id290	SKBlu2May	3.396226415
id290	SKBlu2Nov	3.773584906
id290	SKBlu3Aug	3.396226415
id290	SKBlu3Feb	65.66037736
id290	SKBlu3May	7.169811321
id290	SKBlu3Nov	7.169811321
id290	SKLKW1Aug	1.886792453
id290	SKLKW1Feb	93.20754717
id290	SKLKW1May	6.792452831
id290	SKLKW1Nov	3.396226415
id290	SKLKW2Aug	2.264150943
id290	SKLKW2Feb	33.58490566
id290	SKLKW2May	12.83018868
id290	SKLKW2Nov	9.433962264
id290	SKLKW3Aug	1.509433962
id290	SKLKW3Feb	22.26415094
id290	SKLKW3May	14.33962264
id290	SKLKW3Nov	6.037735849
id290	SKSha1Aug	5.660377358
id290	SKSha1Feb	41.50943397
id290	SKSha1May	1.509433962
id290	SKSha1Nov	3.396226415
id290	SKSha2Aug	7.924528302
id290	SKSha2Feb	60.75471698
id290	SKSha2May	3.396226415
id290	SKSha2Nov	4.150943396
id290	SKSha3Aug	5.283018868
id290	SKSha3Feb	66.03773585
id290	SKSha3May	2.641509434
id290	SKSha3Nov	9.433962264
id291	HKBea1Aug	14
id291	HKBea1Feb	7.5
id291	HKBea1May	5.5
id291	HKBea1Nov	6
id291	HKBea2Aug	14.5
id291	HKBea2Feb	0
id291	HKBea2May	13
id291	HKBea2Nov	14
id291	HKBea3Aug	16
id291	HKBea3Feb	3.5
id291	HKBea3May	8
id291	HKBea3Nov	13
id291	HKSta1Aug	29.5
id291	HKSta1Feb	11.5
id291	HKSta1May	3
id291	HKSta1Nov	25.5
id291	HKSta2Aug	44.5
id291	HKSta2Feb	18
id291	HKSta2May	8
id291	HKSta2Nov	13
id291	HKSta3Aug	22
id291	HKSta3Feb	12
id291	HKSta3May	3
id291	HKSta3Nov	7.5
id291	HKSW1Aug	13.5
id291	HKSW1Feb	14
id291	HKSW1May	18.5
id291	HKSW1Nov	23
id291	HKSW2Aug	8.5
id291	HKSW2Feb	18
id291	HKSW2May	11
id291	HKSW2Nov	25.5
id291	HKSW3Aug	6
id291	HKSW3Feb	35
id291	HKSW3May	6.5
id291	HKSW3Nov	15
id291	LTCC1Aug	23.5
id291	LTCC1Feb	113.5
id291	LTCC1May	15
id291	LTCC1Nov	69
id291	LTCC2Aug	23
id291	LTCC2Feb	98.5
id291	LTCC2May	17.5
id291	LTCC2Nov	45.5
id291	LTCC3Aug	17.5
id291	LTCC3Feb	71.5
id291	LTCC3May	30
id291	LTCC3Nov	77
id291	LTCMW1Aug	10
id291	LTCMW1Feb	69.5
id291	LTCMW1May	16.5
id291	LTCMW1Nov	41.5
id291	LTCMW2Aug	25.5
id291	LTCMW2Feb	60
id291	LTCMW2May	6.5
id291	LTCMW2Nov	45.5
id291	LTCMW3Aug	24.5
id291	LTCMW3Feb	64
id291	LTCMW3May	10.5
id291	LTCMW3Nov	57.5
id291	LTPC1Aug	36
id291	LTPC1Feb	154
id291	LTPC1May	20
id291	LTPC1Nov	27
id291	LTPC2Aug	32
id291	LTPC2May	44
id291	LTPC2Nov	28
id291	LTPC3Aug	46
id291	LTPC3Feb	86
id291	LTPC3May	10
id291	LTPC3Nov	29
id291	SKBlu1Aug	8.5
id291	SKBlu1Feb	25.5
id291	SKBlu1May	0
id291	SKBlu1Nov	16.5
id291	SKBlu2Aug	9
id291	SKBlu2Feb	6.5
id291	SKBlu2May	1
id291	SKBlu2Nov	12.5
id291	SKBlu3Aug	5
id291	SKBlu3Feb	12
id291	SKBlu3May	5.5
id291	SKBlu3Nov	15
id291	SKLKW1Aug	3
id291	SKLKW1Feb	31.5
id291	SKLKW1May	5.5
id291	SKLKW1Nov	18.5
id291	SKLKW2Aug	1
id291	SKLKW2Feb	9.5
id291	SKLKW2May	5
id291	SKLKW2Nov	15
id291	SKLKW3Aug	3.5
id291	SKLKW3Feb	3
id291	SKLKW3May	11.5
id291	SKLKW3Nov	13
id291	SKSha1Aug	5.5
id291	SKSha1Feb	20.5
id291	SKSha1May	0
id291	SKSha1Nov	12
id291	SKSha2Aug	3.5
id291	SKSha2Feb	66.5
id291	SKSha2May	1.5
id291	SKSha2Nov	15
id291	SKSha3Aug	7.5
id291	SKSha3Feb	56.5
id291	SKSha3May	0.5
id291	SKSha3Nov	21.5
id292	HKBea1Aug	0
id292	HKBea1Feb	0.617283951
id292	HKBea1May	0
id292	HKBea1Nov	0
id292	HKBea2Aug	0
id292	HKBea2Feb	0.411522634
id292	HKBea2May	0
id292	HKBea2Nov	0
id292	HKBea3Aug	0
id292	HKBea3Feb	0.411522634
id292	HKBea3May	0
id292	HKBea3Nov	0
id292	HKSta1Aug	0
id292	HKSta1Feb	6.790123457
id292	HKSta1May	0
id292	HKSta1Nov	1.851851852
id292	HKSta2Aug	0
id292	HKSta2Feb	0.205761317
id292	HKSta2May	0
id292	HKSta2Nov	0
id292	HKSta3Aug	1.234567901
id292	HKSta3Feb	1.646090535
id292	HKSta3May	0
id292	HKSta3Nov	0
id292	HKSW1Aug	0
id292	HKSW1Feb	0
id292	HKSW1May	0
id292	HKSW1Nov	0
id292	HKSW2Aug	0
id292	HKSW2Feb	1.234567901
id292	HKSW2May	0.411522634
id292	HKSW2Nov	20.16460905
id292	HKSW3Aug	0
id292	HKSW3Feb	0
id292	HKSW3May	0
id292	HKSW3Nov	0
id292	LTCC1Aug	0
id292	LTCC1Feb	0
id292	LTCC1May	0
id292	LTCC1Nov	0
id292	LTCC2Aug	2.057613169
id292	LTCC2Feb	0
id292	LTCC2May	0
id292	LTCC2Nov	0.617283951
id292	LTCC3Aug	0
id292	LTCC3Feb	2.263374486
id292	LTCC3May	0
id292	LTCC3Nov	0
id292	LTCMW1Aug	0
id292	LTCMW1Feb	0
id292	LTCMW1May	0
id292	LTCMW1Nov	0
id292	LTCMW2Aug	0
id292	LTCMW2Feb	0
id292	LTCMW2May	0.823045267
id292	LTCMW2Nov	0
id292	LTCMW3Aug	0
id292	LTCMW3Feb	0
id292	LTCMW3May	0
id292	LTCMW3Nov	0
id292	LTPC1Aug	0
id292	LTPC1Feb	0
id292	LTPC1May	0
id292	LTPC1Nov	1.234567901
id292	LTPC2Aug	0
id292	LTPC2May	0
id292	LTPC2Nov	0
id292	LTPC3Aug	0
id292	LTPC3Feb	9.465020576
id292	LTPC3May	0
id292	LTPC3Nov	0
id292	SKBlu1Aug	0
id292	SKBlu1Feb	0
id292	SKBlu1May	0
id292	SKBlu1Nov	0
id292	SKBlu2Aug	0
id292	SKBlu2Feb	1.440329218
id292	SKBlu2May	0
id292	SKBlu2Nov	0
id292	SKBlu3Aug	0
id292	SKBlu3Feb	0.205761317
id292	SKBlu3May	0
id292	SKBlu3Nov	0
id292	SKLKW1Aug	0.205761317
id292	SKLKW1Feb	0
id292	SKLKW1May	0
id292	SKLKW1Nov	0
id292	SKLKW2Aug	0
id292	SKLKW2Feb	0
id292	SKLKW2May	0
id292	SKLKW2Nov	0
id292	SKLKW3Aug	0
id292	SKLKW3Feb	0
id292	SKLKW3May	0
id292	SKLKW3Nov	0
id292	SKSha1Aug	0
id292	SKSha1Feb	0
id292	SKSha1May	0
id292	SKSha1Nov	0
id292	SKSha2Aug	0
id292	SKSha2Feb	0
id292	SKSha2May	0
id292	SKSha2Nov	0
id292	SKSha3Aug	0
id292	SKSha3Feb	0
id292	SKSha3May	0
id292	SKSha3Nov	0
id293	HKBea1Aug	86.41509435
id293	HKBea1Feb	52.83018868
id293	HKBea1May	87.16981131
id293	HKBea1Nov	56.22641509
id293	HKBea2Aug	75.09433962
id293	HKBea2Feb	36.98113207
id293	HKBea2May	92.45283019
id293	HKBea2Nov	114.3396226
id293	HKBea3Aug	75.84905661
id293	HKBea3Feb	54.33962264
id293	HKBea3May	139.6226415
id293	HKBea3Nov	101.8867925
id293	HKSta1Aug	82.26415095
id293	HKSta1Feb	22.26415094
id293	HKSta1May	88.67924528
id293	HKSta1Nov	62.26415095
id293	HKSta2Aug	138.490566
id293	HKSta2Feb	37.35849057
id293	HKSta2May	60
id293	HKSta2Nov	74.71698114
id293	HKSta3Aug	114.7169811
id293	HKSta3Feb	22.64150944
id293	HKSta3May	53.58490566
id293	HKSta3Nov	65.66037736
id293	HKSW1Aug	129.0566038
id293	HKSW1Feb	52.0754717
id293	HKSW1May	100.754717
id293	HKSW1Nov	70.56603774
id293	HKSW2Aug	146.7924528
id293	HKSW2Feb	38.86792453
id293	HKSW2May	60
id293	HKSW2Nov	37.73584905
id293	HKSW3Aug	107.1698113
id293	HKSW3Feb	72.83018868
id293	HKSW3May	62.64150944
id293	HKSW3Nov	76.2264151
id293	LTCC1Aug	53.58490566
id293	LTCC1Feb	17.73584906
id293	LTCC1May	54.71698113
id293	LTCC1Nov	66.03773584
id293	LTCC2Aug	74.33962264
id293	LTCC2Feb	31.32075472
id293	LTCC2May	33.96226415
id293	LTCC2Nov	80.75471697
id293	LTCC3Aug	56.98113208
id293	LTCC3Feb	20.37735849
id293	LTCC3May	50.56603773
id293	LTCC3Nov	80.75471698
id293	LTCMW1Aug	25.28301887
id293	LTCMW1Feb	36.60377359
id293	LTCMW1May	44.1509434
id293	LTCMW1Nov	137.3584906
id293	LTCMW2Aug	65.28301887
id293	LTCMW2Feb	35.47169811
id293	LTCMW2May	14.33962264
id293	LTCMW2Nov	122.264151
id293	LTCMW3Aug	59.62264151
id293	LTCMW3Feb	35.09433962
id293	LTCMW3May	24.52830189
id293	LTCMW3Nov	128.6792453
id293	LTPC1Aug	130.1886792
id293	LTPC1Feb	40
id293	LTPC1May	79.62264152
id293	LTPC1Nov	71.69811321
id293	LTPC2Aug	84.90566038
id293	LTPC2May	94.33962264
id293	LTPC2Nov	53.20754717
id293	LTPC3Aug	98.86792454
id293	LTPC3Feb	21.50943396
id293	LTPC3May	64.1509434
id293	LTPC3Nov	90.56603774
id293	SKBlu1Aug	28.67924528
id293	SKBlu1Feb	121.509434
id293	SKBlu1May	17.73584906
id293	SKBlu1Nov	91.32075472
id293	SKBlu2Aug	24.52830188
id293	SKBlu2Feb	92.83018869
id293	SKBlu2May	34.33962264
id293	SKBlu2Nov	76.22641509
id293	SKBlu3Aug	35.47169811
id293	SKBlu3Feb	77.35849057
id293	SKBlu3May	41.13207548
id293	SKBlu3Nov	69.81132075
id293	SKLKW1Aug	18.86792453
id293	SKLKW1Feb	120.3773585
id293	SKLKW1May	47.16981132
id293	SKLKW1Nov	80
id293	SKLKW2Aug	18.86792453
id293	SKLKW2Feb	154.7169811
id293	SKLKW2May	76.22641509
id293	SKLKW2Nov	104.9056604
id293	SKLKW3Aug	13.96226415
id293	SKLKW3Feb	143.0188679
id293	SKLKW3May	70.18867925
id293	SKLKW3Nov	98.11320755
id293	SKSha1Aug	36.98113208
id293	SKSha1Feb	92.83018869
id293	SKSha1May	13.96226415
id293	SKSha1Nov	16.98113208
id293	SKSha2Aug	50.94339622
id293	SKSha2Feb	165.6603774
id293	SKSha2May	27.54716981
id293	SKSha2Nov	39.62264151
id293	SKSha3Aug	65.66037736
id293	SKSha3Feb	135.8490566
id293	SKSha3May	18.86792453
id293	SKSha3Nov	43.77358491
id294	HKBea1Aug	29.43396226
id294	HKBea1Feb	40.75471698
id294	HKBea1May	17.73584906
id294	HKBea1Nov	30.56603774
id294	HKBea2Aug	27.9245283
id294	HKBea2Feb	18.11320755
id294	HKBea2May	9.056603774
id294	HKBea2Nov	50.94339623
id294	HKBea3Aug	27.9245283
id294	HKBea3Feb	33.96226415
id294	HKBea3May	7.924528302
id294	HKBea3Nov	43.01886792
id294	HKSta1Aug	31.69811321
id294	HKSta1Feb	20
id294	HKSta1May	16.60377358
id294	HKSta1Nov	108.3018868
id294	HKSta2Aug	19.24528302
id294	HKSta2Feb	26.03773585
id294	HKSta2May	5.660377358
id294	HKSta2Nov	26.03773585
id294	HKSta3Aug	35.8490566
id294	HKSta3Feb	11.32075472
id294	HKSta3May	7.547169811
id294	HKSta3Nov	21.88679245
id294	HKSW1Aug	84.1509434
id294	HKSW1Feb	22.64150943
id294	HKSW1May	10.18867925
id294	HKSW1Nov	12.45283019
id294	HKSW2Aug	82.64150943
id294	HKSW2Feb	24.90566038
id294	HKSW2May	13.58490566
id294	HKSW2Nov	0
id294	HKSW3Aug	76.22641509
id294	HKSW3Feb	30.94339623
id294	HKSW3May	7.924528302
id294	HKSW3Nov	19.62264151
id294	LTCC1Aug	26.03773585
id294	LTCC1Feb	22.64150943
id294	LTCC1May	6.037735849
id294	LTCC1Nov	21.88679245
id294	LTCC2Aug	30.94339623
id294	LTCC2Feb	21.13207547
id294	LTCC2May	5.283018868
id294	LTCC2Nov	14.33962264
id294	LTCC3Aug	25.66037736
id294	LTCC3Feb	13.96226415
id294	LTCC3May	6.79245283
id294	LTCC3Nov	27.9245283
id294	LTCMW1Aug	15.09433962
id294	LTCMW1Feb	10.56603774
id294	LTCMW1May	4.528301887
id294	LTCMW1Nov	23.77358491
id294	LTCMW2Aug	28.30188679
id294	LTCMW2Feb	15.8490566
id294	LTCMW2May	7.169811321
id294	LTCMW2Nov	23.01886792
id294	LTCMW3Aug	38.11320755
id294	LTCMW3Feb	10.56603774
id294	LTCMW3May	15.8490566
id294	LTCMW3Nov	21.50943396
id294	LTPC1Aug	49.43396226
id294	LTPC1Feb	24.52830189
id294	LTPC1May	21.13207547
id294	LTPC1Nov	35.47169811
id294	LTPC2Aug	52.83018868
id294	LTPC2May	16.22641509
id294	LTPC2Nov	33.20754717
id294	LTPC3Aug	76.22641509
id294	LTPC3Feb	40
id294	LTPC3May	8.301886792
id294	LTPC3Nov	30.94339623
id294	SKBlu1Aug	14.71698113
id294	SKBlu1Feb	63.39622642
id294	SKBlu1May	2.264150943
id294	SKBlu1Nov	48.67924528
id294	SKBlu2Aug	9.056603774
id294	SKBlu2Feb	50.18867925
id294	SKBlu2May	8.301886792
id294	SKBlu2Nov	44.1509434
id294	SKBlu3Aug	23.77358491
id294	SKBlu3Feb	66.03773585
id294	SKBlu3May	7.169811321
id294	SKBlu3Nov	70.56603774
id294	SKLKW1Aug	34.71698113
id294	SKLKW1Feb	108.3018868
id294	SKLKW1May	9.811320755
id294	SKLKW1Nov	50.18867925
id294	SKLKW2Aug	53.96226415
id294	SKLKW2Feb	150.1886792
id294	SKLKW2May	18.11320755
id294	SKLKW2Nov	64.52830189
id294	SKLKW3Aug	28.67924528
id294	SKLKW3Feb	166.7924528
id294	SKLKW3May	10.56603774
id294	SKLKW3Nov	72.83018868
id294	SKSha1Aug	11.69811321
id294	SKSha1Feb	13.20754717
id294	SKSha1May	3.773584906
id294	SKSha1Nov	18.86792453
id294	SKSha2Aug	4.905660377
id294	SKSha2Feb	12.45283019
id294	SKSha2May	8.301886792
id294	SKSha2Nov	35.8490566
id294	SKSha3Aug	7.169811321
id294	SKSha3Feb	32.83018868
id294	SKSha3May	7.547169811
id294	SKSha3Nov	22.26415094
id295	HKBea1Aug	0
id295	HKBea1Feb	28.89017341
id295	HKBea1May	21
id295	HKBea1Nov	0
id295	HKBea2Aug	6.936416185
id295	HKBea2Feb	29.04624278
id295	HKBea2May	23
id295	HKBea2Nov	10
id295	HKBea3Aug	0
id295	HKBea3Feb	9.468208092
id295	HKBea3May	16
id295	HKBea3Nov	11
id295	HKSta1Aug	0
id295	HKSta1Feb	9
id295	HKSta1May	18
id295	HKSta1Nov	0
id295	HKSta2Aug	0
id295	HKSta2Feb	7
id295	HKSta2May	28.89017341
id295	HKSta2Nov	7
id295	HKSta3Aug	0
id295	HKSta3Feb	0
id295	HKSta3May	9.578034682
id295	HKSta3Nov	1
id295	HKSW1Aug	0
id295	HKSW1Feb	5
id295	HKSW1May	7
id295	HKSW1Nov	11
id295	HKSW2Aug	0
id295	HKSW2Feb	9
id295	HKSW2May	15
id295	HKSW2Nov	0
id295	HKSW3Aug	0
id295	HKSW3Feb	5
id295	HKSW3May	5
id295	HKSW3Nov	2
id295	LTCC1Aug	9.826589595
id295	LTCC1Feb	0
id295	LTCC1May	1
id295	LTCC1Nov	4
id295	LTCC2Aug	9.248554913
id295	LTCC2Feb	8.670520231
id295	LTCC2May	1
id295	LTCC2Nov	0
id295	LTCC3Aug	0
id295	LTCC3Feb	0
id295	LTCC3May	1
id295	LTCC3Nov	16
id295	LTCMW1Aug	6.358381503
id295	LTCMW1Feb	6.936416185
id295	LTCMW1May	0
id295	LTCMW1Nov	1
id295	LTCMW2Aug	8.092485549
id295	LTCMW2Feb	28.9017341
id295	LTCMW2May	6.936416185
id295	LTCMW2Nov	0
id295	LTCMW3Aug	0
id295	LTCMW3Feb	0
id295	LTCMW3May	0.578034682
id295	LTCMW3Nov	23
id295	LTPC1Aug	19.78034682
id295	LTPC1Feb	7.514450867
id295	LTPC1May	13
id295	LTPC1Nov	8
id295	LTPC2Aug	48.43352601
id295	LTPC2May	17
id295	LTPC2Nov	6.89017341
id295	LTPC3Aug	0
id295	LTPC3Feb	0
id295	LTPC3May	3
id295	LTPC3Nov	0
id295	SKBlu1Aug	0
id295	SKBlu1Feb	106.2947977
id295	SKBlu1May	6
id295	SKBlu1Nov	31
id295	SKBlu2Aug	0
id295	SKBlu2Feb	65
id295	SKBlu2May	5
id295	SKBlu2Nov	26
id295	SKBlu3Aug	0
id295	SKBlu3Feb	91
id295	SKBlu3May	4
id295	SKBlu3Nov	21.15606936
id295	SKLKW1Aug	6
id295	SKLKW1Feb	27
id295	SKLKW1May	9
id295	SKLKW1Nov	23.46820809
id295	SKLKW2Aug	4
id295	SKLKW2Feb	48
id295	SKLKW2May	0
id295	SKLKW2Nov	21.20231214
id295	SKLKW3Aug	0
id295	SKLKW3Feb	51
id295	SKLKW3May	13
id295	SKLKW3Nov	27.20231214
id295	SKSha1Aug	0
id295	SKSha1Feb	8
id295	SKSha1May	0
id295	SKSha1Nov	8
id295	SKSha2Aug	0
id295	SKSha2Feb	3
id295	SKSha2May	1.156069364
id295	SKSha2Nov	22
id295	SKSha3Aug	0
id295	SKSha3Feb	3
id295	SKSha3May	0
id295	SKSha3Nov	19
id296	HKBea1Aug	0
id296	HKBea1Feb	4.528301887
id296	HKBea1May	6.037735849
id296	HKBea1Nov	0.754716981
id296	HKBea2Aug	0
id296	HKBea2Feb	1.886792453
id296	HKBea2May	0
id296	HKBea2Nov	15.8490566
id296	HKBea3Aug	3.396226415
id296	HKBea3Feb	5.283018868
id296	HKBea3May	2.641509434
id296	HKBea3Nov	10.56603774
id296	HKSta1Aug	1.886792453
id296	HKSta1Feb	0
id296	HKSta1May	5.283018868
id296	HKSta1Nov	7.169811321
id296	HKSta2Aug	0
id296	HKSta2Feb	1.886792453
id296	HKSta2May	2.264150944
id296	HKSta2Nov	6.037735849
id296	HKSta3Aug	0
id296	HKSta3Feb	0
id296	HKSta3May	1.509433962
id296	HKSta3Nov	3.773584906
id296	HKSW1Aug	1.886792453
id296	HKSW1Feb	3.018867925
id296	HKSW1May	1.886792453
id296	HKSW1Nov	12.45283019
id296	HKSW2Aug	0
id296	HKSW2Feb	1.132075472
id296	HKSW2May	12.83018868
id296	HKSW2Nov	0
id296	HKSW3Aug	0
id296	HKSW3Feb	4.150943396
id296	HKSW3May	2.264150944
id296	HKSW3Nov	3.018867925
id296	LTCC1Aug	0
id296	LTCC1Feb	0.377358491
id296	LTCC1May	1.509433962
id296	LTCC1Nov	3.396226415
id296	LTCC2Aug	0
id296	LTCC2Feb	0.754716981
id296	LTCC2May	0.377358491
id296	LTCC2Nov	4.150943396
id296	LTCC3Aug	0
id296	LTCC3Feb	1.132075472
id296	LTCC3May	0
id296	LTCC3Nov	9.056603774
id296	LTCMW1Aug	0
id296	LTCMW1Feb	0
id296	LTCMW1May	0.377358491
id296	LTCMW1Nov	4.905660378
id296	LTCMW2Aug	3.396226415
id296	LTCMW2Feb	0
id296	LTCMW2May	0
id296	LTCMW2Nov	1.886792453
id296	LTCMW3Aug	0
id296	LTCMW3Feb	0
id296	LTCMW3May	0.377358491
id296	LTCMW3Nov	2.264150943
id296	LTPC1Aug	3.396226415
id296	LTPC1Feb	1.886792453
id296	LTPC1May	0
id296	LTPC1Nov	3.018867925
id296	LTPC2Aug	0
id296	LTPC2May	0.377358491
id296	LTPC2Nov	1.132075472
id296	LTPC3Aug	1.886792453
id296	LTPC3Feb	0
id296	LTPC3May	1.132075472
id296	LTPC3Nov	3.018867925
id296	SKBlu1Aug	2.264150943
id296	SKBlu1Feb	14.71698114
id296	SKBlu1May	1.132075472
id296	SKBlu1Nov	9.811320755
id296	SKBlu2Aug	1.509433962
id296	SKBlu2Feb	21.88679246
id296	SKBlu2May	1.132075472
id296	SKBlu2Nov	12.0754717
id296	SKBlu3Aug	1.132075472
id296	SKBlu3Feb	24.1509434
id296	SKBlu3May	1.132075472
id296	SKBlu3Nov	35.09433962
id296	SKLKW1Aug	0.377358491
id296	SKLKW1Feb	7.169811321
id296	SKLKW1May	0.377358491
id296	SKLKW1Nov	6.79245283
id296	SKLKW2Aug	1.509433962
id296	SKLKW2Feb	13.20754717
id296	SKLKW2May	2.641509434
id296	SKLKW2Nov	13.20754717
id296	SKLKW3Aug	0
id296	SKLKW3Feb	8.301886792
id296	SKLKW3May	3.018867925
id296	SKLKW3Nov	6.41509434
id296	SKSha1Aug	0
id296	SKSha1Feb	3.396226415
id296	SKSha1May	0
id296	SKSha1Nov	2.264150944
id296	SKSha2Aug	1.132075472
id296	SKSha2Feb	4.905660377
id296	SKSha2May	0.754716981
id296	SKSha2Nov	21.88679245
id296	SKSha3Aug	1.886792453
id296	SKSha3Feb	3.773584906
id296	SKSha3May	0
id296	SKSha3Nov	11.69811321
id297	HKBea1Aug	4.528301887
id297	HKBea1Feb	0.754716981
id297	HKBea1May	1.886792453
id297	HKBea1Nov	3.396226415
id297	HKBea2Aug	1.886792453
id297	HKBea2Feb	2.264150943
id297	HKBea2May	3.396226415
id297	HKBea2Nov	7.547169811
id297	HKBea3Aug	0
id297	HKBea3Feb	2.641509434
id297	HKBea3May	3.018867925
id297	HKBea3Nov	9.056603774
id297	HKSta1Aug	0
id297	HKSta1Feb	0.377358491
id297	HKSta1May	1.132075472
id297	HKSta1Nov	0
id297	HKSta2Aug	2.641509434
id297	HKSta2Feb	0
id297	HKSta2May	4.905660377
id297	HKSta2Nov	6.41509434
id297	HKSta3Aug	3.396226415
id297	HKSta3Feb	0
id297	HKSta3May	1.886792453
id297	HKSta3Nov	3.396226415
id297	HKSW1Aug	3.396226415
id297	HKSW1Feb	0
id297	HKSW1May	2.264150943
id297	HKSW1Nov	5.660377358
id297	HKSW2Aug	3.773584906
id297	HKSW2Feb	0
id297	HKSW2May	2.641509434
id297	HKSW2Nov	0
id297	HKSW3Aug	6.41509434
id297	HKSW3Feb	0
id297	HKSW3May	1.886792453
id297	HKSW3Nov	8.679245283
id297	LTCC1Aug	4.150943396
id297	LTCC1Feb	0
id297	LTCC1May	0.754716981
id297	LTCC1Nov	10.56603774
id297	LTCC2Aug	2.641509434
id297	LTCC2Feb	0
id297	LTCC2May	0
id297	LTCC2Nov	8.679245283
id297	LTCC3Aug	6.79245283
id297	LTCC3Feb	0
id297	LTCC3May	1.509433962
id297	LTCC3Nov	12.83018868
id297	LTCMW1Aug	1.132075472
id297	LTCMW1Feb	0
id297	LTCMW1May	0
id297	LTCMW1Nov	7.547169811
id297	LTCMW2Aug	3.018867925
id297	LTCMW2Feb	0
id297	LTCMW2May	1.509433962
id297	LTCMW2Nov	10.94339623
id297	LTCMW3Aug	0.754716981
id297	LTCMW3Feb	0
id297	LTCMW3May	0
id297	LTCMW3Nov	9.056603774
id297	LTPC1Aug	3.018867925
id297	LTPC1Feb	2.641509434
id297	LTPC1May	0
id297	LTPC1Nov	4.150943396
id297	LTPC2Aug	10.56603774
id297	LTPC2May	0
id297	LTPC2Nov	11.32075472
id297	LTPC3Aug	1.509433962
id297	LTPC3Feb	0
id297	LTPC3May	0
id297	LTPC3Nov	1.132075472
id297	SKBlu1Aug	1.132075472
id297	SKBlu1Feb	0
id297	SKBlu1May	0
id297	SKBlu1Nov	14.33962264
id297	SKBlu2Aug	0.377358491
id297	SKBlu2Feb	0
id297	SKBlu2May	0
id297	SKBlu2Nov	7.169811321
id297	SKBlu3Aug	1.886792453
id297	SKBlu3Feb	2.264150943
id297	SKBlu3May	0.754716981
id297	SKBlu3Nov	9.811320755
id297	SKLKW1Aug	2.264150943
id297	SKLKW1Feb	2.641509434
id297	SKLKW1May	1.509433962
id297	SKLKW1Nov	6.79245283
id297	SKLKW2Aug	2.264150943
id297	SKLKW2Feb	0
id297	SKLKW2May	3.396226415
id297	SKLKW2Nov	6.037735849
id297	SKLKW3Aug	1.132075472
id297	SKLKW3Feb	6.79245283
id297	SKLKW3May	3.018867925
id297	SKLKW3Nov	4.150943396
id297	SKSha1Aug	0
id297	SKSha1Feb	0
id297	SKSha1May	0
id297	SKSha1Nov	7.169811321
id297	SKSha2Aug	0.754716981
id297	SKSha2Feb	0
id297	SKSha2May	0
id297	SKSha2Nov	7.169811321
id297	SKSha3Aug	0.754716981
id297	SKSha3Feb	0
id297	SKSha3May	0
id297	SKSha3Nov	3.018867925
id298	HKBea1Aug	195
id298	HKBea1Feb	12
id298	HKBea1May	69.47619048
id298	HKBea1Nov	443.7142857
id298	HKBea2Aug	252
id298	HKBea2Feb	6
id298	HKBea2May	87.42857143
id298	HKBea2Nov	364.047619
id298	HKBea3Aug	199
id298	HKBea3Feb	22
id298	HKBea3May	163
id298	HKBea3Nov	765.6666667
id298	HKSta1Aug	205
id298	HKSta1Feb	3
id298	HKSta1May	95.42857143
id298	HKSta1Nov	92.95238095
id298	HKSta2Aug	205
id298	HKSta2Feb	4
id298	HKSta2May	78.42857143
id298	HKSta2Nov	269.8095238
id298	HKSta3Aug	189
id298	HKSta3Feb	2
id298	HKSta3May	56
id298	HKSta3Nov	229.952381
id298	HKSW1Aug	399
id298	HKSW1Feb	4
id298	HKSW1May	39.42857143
id298	HKSW1Nov	193.3809524
id298	HKSW2Aug	282.4285714
id298	HKSW2Feb	2
id298	HKSW2May	84.42857143
id298	HKSW2Nov	31
id298	HKSW3Aug	370.952381
id298	HKSW3Feb	0
id298	HKSW3May	29
id298	HKSW3Nov	188.8571429
id298	LTCC1Aug	91
id298	LTCC1Feb	0
id298	LTCC1May	18
id298	LTCC1Nov	278.952381
id298	LTCC2Aug	215
id298	LTCC2Feb	1
id298	LTCC2May	11
id298	LTCC2Nov	272.9047619
id298	LTCC3Aug	122.9047619
id298	LTCC3Feb	1
id298	LTCC3May	14
id298	LTCC3Nov	304
id298	LTCMW1Aug	86
id298	LTCMW1Feb	0
id298	LTCMW1May	16
id298	LTCMW1Nov	100
id298	LTCMW2Aug	266.4761905
id298	LTCMW2Feb	4
